duration_minutes,duration_seasons,type,title,date_added,release_year,rating,description,show_id,cast,director,country,listed_in,year_added,month_added
0,2,TV Show,Fit for Fashion,2018-12-14,2015.0,TV-14,"In this reality series, physique meets fashion as contestants compete in challenges to transform both body and image for the grand prize of $100,000.",80989891.0,Louise Roe,Not Available,Not Available,"International TV Shows, Reality TV",2018,12
0,3,TV Show,Inside the World’s Toughest Prisons,2018-12-14,2018.0,TV-MA,"Investigative journalist Paul Connolly becomes a voluntary inmate in the world's most volatile prisons, where intimidation and brutality rule.",80116922.0,Paul Connolly,Not Available,United Kingdom,"British TV Shows, Crime TV Shows, Docuseries",2018,12
0,2,TV Show,The Apartment,2018-12-14,2014.0,TV-PG,"With their eyes on the grand prize, amateur designers push their creative limits in this reality competition show hosted by design icon Jamie Durie.",80989867.0,"Jamie Durie, Laurence Llewelyn-Bowen",Not Available,Singapore,"International TV Shows, Reality TV",2018,12
0,3,TV Show,Travelers,2018-12-14,2018.0,TV-MA,"A federal agent tracks four people who suddenly seem to possess entirely new personalities, leading to a startling discovery about humanity's future.",80105699.0,"Eric McCormack, Reilly Dolman, Patrick Gilmore, MacKenzie Porter, Nesta Cooper, Jared Paul Abrahamson",Not Available,"Canada, United States","Crime TV Shows, International TV Shows, TV Dramas",2018,12
0,8,TV Show,Voltron: Legendary Defender,2018-12-14,2018.0,TV-Y7-FV,"In an all-new series, five unlikely heroes and their flying robot lions unite to form the megapowerful Voltron and defend the universe from evil.",80075595.0,"Jeremy Shada, Steven Yeun, Rhys Darby, Kimberly Brooks, Tyler Labine, Bex Taylor-Klaus, Josh Keaton, A.J. LoCascio",Not Available,United States,Kids' TV,2018,12
0,4,TV Show,Halt and Catch Fire,2017-12-14,2017.0,TV-14,"Re-creating the dawn of the personal computer era, this digital drama tracks the fates of an industry visionary and his brilliant colleagues.",70302182.0,"Lee Pace, Toby Huss, David Wilson Barnes, Aleksa Palladino, Manish Dayal, Scoot McNairy, Mackenzie Davis, Annabeth Gish, Kerry Bishé, Morgan Hinkleman, James Cromwell",Not Available,United States,TV Dramas,2017,12
0,3,TV Show,Wanted,2018-12-13,2018.0,TV-14,Polar-opposite strangers Lola and Chelsea become partners on the run when they witness a murder involving dirty cops and are framed for the crime.,80195522.0,"Rebecca Gibney, Geraldine Hakewill, Stephen Peacocke",Not Available,Australia,"Crime TV Shows, International TV Shows, TV Dramas",2018,12
0,2,TV Show,Outlander,2019-12-10,2016.0,TV-MA,This epic tale adapted from Diana Gabaldon's popular series of fantasy-romance novels focuses on the drama of two time-crossed lovers.,70285581.0,"Caitriona Balfe, Graham McTavish, Duncan Lacroix, Lotte Verbeek, Stephen Walters, Sophie Skelton, Ed Speleers, Tim Downie, Simon Callow, Sam Heughan, David Berry, Maria Doyle Kennedy, Tobias Menzies, Grant O'Rourke, Richard Rankin, Romann Berrux, Gary Lewis, Laura Donnelly, Bill Paterson",Not Available,United States,"Romantic TV Shows, TV Action & Adventure, TV Dramas",2019,12
0,2,TV Show,Knights of Sidonia,2019-12-01,2015.0,TV-MA,A hero rises to save a world that's also a spaceship under siege by an alien threat in this original anime series based on the popular manga comic.,70301578.0,"Ryota Osaka, Hisako Kanemoto, Sayaka Ohara, Eri Kitamura, Satomi Arai, Kohsuke Toriumi, Nanako Mori, Aya Suzaki, Ayane Sakura, Aki Toyosaki, Atsuko Tanaka, Takako Honda, Osamu Saka, Takahiro Sakurai, Tomohiro Tsuboi, Takehito Koyasu",Not Available,Japan,"Anime Series, International TV Shows",2019,12
0,4,TV Show,Sonic X,2019-12-01,2004.0,TV-Y7,"While battling the evil Dr. Eggman, Sonic gets caught in an explosion that sends him, his pals and his enemy to the unfamiliar planet Earth. With the help of a young boy, Sonic sets out to find the powerful Chaos Emeralds and defeat Dr. Eggman.",60036794.0,"Suzanne Goldish, Lisa Ortiz, Mike Pollock, Amy Palant, Dan Green, Jason Anthony Griffith, Rebecca Honig, Jack Quevas",Not Available,Japan,"Anime Series, Kids' TV",2019,12
0,2,TV Show,Space Jungle,2019-12-01,2016.0,TV-Y7,"A broken spaceship strands four very tiny aliens on Earth, where they discover an adventure (and strange dangers!) that they never expected.",81210234.0,"Kim Min-hee, Park Yoon-hee, Sun Sung-wook",Not Available,Not Available,"Kids' TV, Korean TV Shows, TV Comedies",2019,12
0,2,TV Show,The Repair Shop,2019-12-01,2018.0,PG,Expert artisans restore timeworn family heirlooms with touching sentimental value while also uncovering their uniquely rich histories.,81224128.0,Not Available,Not Available,United Kingdom,"British TV Shows, Reality TV",2019,12
0,4,TV Show,Eastsiders,2019-12-01,2018.0,TV-MA,Cal turns to his friends for help through a hilariously dark time when he discovers that his partner Thom's been cheating on him.,70304246.0,"Kit Williamson, John Halbach, Stephen Guarino, Van Hansis, Constance Wu, Matthew McKelligon",Not Available,United States,"TV Comedies, TV Dramas",2019,12
0,1,TV Show,Sensitive Skin,2019-12-01,2016.0,TV-MA,Davina and Al try to revamp their lives as they struggle with the uncertainties of middle age in this darkly comic adaptation of the British hit.,80074152.0,"Kim Cattrall, Colm Feore, Bob Martin, Clé Bennett, Don McKellar, Nicolas Wright, Joanna Gleason, Elliott Gould",Not Available,Canada,TV Comedies,2019,12
0,2,TV Show,Great Interior Design Challenge,2018-12-01,2016.0,TV-PG,"In this reality series, amateur interior designers on tight budgets test their mettle transforming rooms with speed and style.",80227959.0,"Tom Dyckhoff, Daniel Hopwood, Sophie Robinson",Not Available,United Kingdom,"British TV Shows, International TV Shows, Reality TV",2018,12
0,4,TV Show,The Great British Baking Show: Masterclass,2018-12-01,2018.0,TV-PG,Hosts Mary Berry and Paul Hollywood leave the tent and go into the kitchen to put their professional spin on baking techniques used in the show.,80165085.0,"Mary Berry, Paul Hollywood",Not Available,United Kingdom,"British TV Shows, Reality TV",2018,12
0,5,TV Show,All Hail King Julien,2017-12-01,2017.0,TV-Y7-FV,"In this Emmy winner for Outstanding Children's Animated Program, Madagascar booty-shaker King Julien takes on the jungle’s craziest adventures.",80018987.0,"Danny Jacobs, India de Beaufort, David Krumholtz, Jeff Bennett, Sarah Thyre, Andy Richter, Henry Winkler, Betsy Sodaro, Kevin Michael Richardson, Diedrich Bader, Debra Wilson",Not Available,United States,"Kids' TV, TV Comedies",2017,12
0,2,TV Show,Super Wings,2017-12-01,2017.0,TV-Y,A cheerful jet and his transforming pals strive to find peaceful solutions to their problems while delivering packages to children around the globe.,80196221.0,"Luca Padovan, Evan Smolin, Junah Jang, Colin Critchley",Not Available,"United States, South Korea, China","Kids' TV, Korean TV Shows",2017,12
0,4,TV Show,TURN: Washington's Spies,2017-12-01,2017.0,TV-14,"Set in 1778, this period drama recounts the story of Abe Woodhull, an American cabbage farmer obliged to begin spying on the British enemy.",70302007.0,"Jamie Bell, Meegan Warner, Burn Gorman, Kevin McNally, Samuel Roukin, Seth Numrich, Daniel Henshall, Heather Lind, Angus Macfadyen, JJ Feild",Not Available,United States,TV Dramas,2017,12
0,4,TV Show,Cable Girls,2019-08-09,2019.0,TV-MA,"In 1920s Madrid, four women at the National Telephone Company ring in revolution as they manage romance, friendship and the modern workplace.",80100929.0,"Blanca Suárez, Ana Polvorosa, Martiño Rivas, Yon González, Sergio Mur, Ira del Río, Antonio Velázquez, Nadia de Santiago, Angela Cremonte, Ana Fernández, Concha Velasco, Ernesto Alterio, Andrea Carballo, Maggie Civantos, Nico Romero, Borja Luna",Not Available,Spain,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",2019,8
0,3,TV Show,GLOW,2019-08-09,2019.0,TV-MA,"In 1980s LA, a crew of misfits reinvent themselves as the Gorgeous Ladies of Wrestling. A comedy by the team behind ""Orange Is the New Black.""",80114988.0,"Alison Brie, Sydelle Noel, Sunita Mani, Gayle Rankin, Jackie Tohn, Kia Stevens, Kate Nash, Betty Gilpin, Chris Lowell, Marc Maron, Ellen Wong, Britt Baron, Alex Rich, Britney Young, Kimmy Gatewood, Rebekka Johnson",Not Available,United States,"TV Comedies, TV Dramas",2019,8
0,5,TV Show,IZombie,2019-08-09,2019.0,TV-14,A medical student-turned-zombie tries to retain her humanity by eating brains at the morgue and finds she has an uncanny new gift for solving crimes.,80027159.0,"Rose McIver, David Anders, Aly Michalka, Malcolm Goodwin, Rahul Kohli, Robert Buckley",Not Available,United States,"TV Comedies, TV Dramas, TV Horror",2019,8
0,5,TV Show,The Originals,2018-08-09,2018.0,TV-14,"The Mikaelsons move to New Orleans and form an alliance with local witches in an effort to rule the city once again in this ""Vampire Diaries"" spinoff.",70283261.0,"Joseph Morgan, Leah Pipes, Claire Holt, Danielle Campbell, Daniel Gillies, Phoebe Tonkin, Charles Michael Davis, Steven Krueger",Not Available,United States,"TV Dramas, TV Horror, TV Mysteries",2018,8
0,5,TV Show,Jane The Virgin,2019-08-08,2019.0,TV-14,"After vowing to remain chaste until marriage, Jane Villanueva learns she's pregnant due to a medical slip-up and has to rethink her future.",80027158.0,"Gina Rodriguez, Ivonne Coll, Jaime Camil, Brett Dier, Andrea Navedo, Yael Grobglas, Justin Baldoni, Anthony Mendez",Not Available,United States,"Romantic TV Shows, TV Comedies, TV Dramas",2019,8
0,2,TV Show,No Good Nick,2019-08-05,2019.0,TV-PG,"A family finds their lives turned upside down when a teenage con artist shows up on their doorstep, claiming she's a distant relative.",80231658.0,"Melissa Joan Hart, Kalama Epstein, Sean Astin, Siena Agudong, Lauren Lindsey Donzis",Not Available,United States,"Kids' TV, TV Comedies, TV Dramas",2019,8
0,5,TV Show,Ever After High,2016-08-05,2016.0,TV-Y7,The kids of fairy-tale characters attend a school with two cliques: those who accept their fairy-tale destinies and those who want to write their own.,70300626.0,"Jonquil Goode, Marieve Herington, Evan Smith, Rena Strober, Valerie Arem, Joe Sanfelippo, Lindsey Ames, Erin Fitzgerald, Colleen Foy, Karen Strassman, Jamieson Price, Malcolm Danare, Rajo Zakic, Audu Paden, Cam Clarke, Cindy Robinson, Debi Derryberry, Julie Maddalena, Wendee Lee, Haviland Stillwell",Not Available,Canada,Kids' TV,2016,8
0,2,TV Show,Abnormal Summit,2017-08-04,2017.0,TV-PG,"Led by a trio of Korean celebs, a multinational panel of men engage in – usually – lighthearted debates on issues that surround Korea and beyond.",80176929.0,"Hyun-moo Jun, Si-kyung Sung, Se-yoon Yoo","Jung-ah Im, Seung-uk Jo",South Korea,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",2017,8
0,2,TV Show,Chef & My Fridge,2017-08-04,2017.0,TV-PG,The best chefs of Korea go head-to-head to create impromptu dishes that feature ingredients found inside the guest stars' very own refrigerators.,80176931.0,"Seong-joo Kim​, Jung-hwan Ahn",Not Available,South Korea,"International TV Shows, Korean TV Shows, Reality TV",2017,8
0,2,TV Show,Paranormal Survivor,2017-08-04,2016.0,TV-14,"In interviews and reenactments, ordinary people relive their terrifying encounters with unwelcome guests from beyond the world of the living.",80194367.0,Not Available,Not Available,Canada,Docuseries,2017,8
0,2,TV Show,Ozark,2018-08-31,2018.0,TV-MA,"A financial adviser drags his family from Chicago to the Missouri Ozarks, where he must launder $500 million in five years to appease a drug boss.",80117552.0,"Jason Bateman, Jason Butler Harner, Peter Mullan, Esai Morales, Sofia Hublitz, Laura Linney, Skylar Gaertner, Lisa Emery",Not Available,United States,"Crime TV Shows, TV Dramas, TV Thrillers",2018,8
0,2,TV Show,The Comedy Lineup,2018-08-31,2018.0,TV-MA,A diverse group of up-and-coming comedians perform 15-minute sets in this stand-up comedy showcase series.,80223138.0,"Michelle Buteau, Phil Wang, Jak Knight, Sabrina Jalees, Ian Karmel, Taylor Tomlinson, Sam Jay, Tim Dillon",Not Available,United States,"Stand-Up Comedy & Talk Shows, TV Comedies",2018,8
0,3,TV Show,Ultimate Beastmaster,2018-08-31,2018.0,TV-14,"In this intense obstacle course series, elite athletes from the U.S. and other countries compete for cash prizes, individual glory and national pride.",80095299.0,"Tiki Barber, Vidyut Jammwal, BIn Gu, Sarah-Jane Dias, Saúl Craviotto, Charissa Thompson, Luke Mockridge, Kyung-seok Seo, Rafinha Bastos, Inés Sainz, Sandy Heribert, Chris Distefano, Yuji Kondo, Kyeong-rim Park, Hans Sarpei, Francesco Facchinetti, Gilles Marini, Anderson Silva, Terry Crews, Sylvester Stallone, Sayaka Akimoto, Luis Ernesto Franco, Bianca Balti, Qinyi Du, Paula Vázquez",Not Available,"United States, Mexico, Germany, Brazil, Japan, South Korea",Reality TV,2018,8
0,3,TV Show,Ultimate Beastmaster México,2018-08-31,2018.0,TV-14,Competitors representing countries from around the world battle it out on a grueling obstacle course. Luis Ernesto Franco and Inés Sainz host.,80156006.0,"Luis Ernesto Franco, Francesco Facchinetti, Vidyut Jammwal, Bianca Balti, Qinyi Du, Sandy Heribert, Yuji Kondo, Luke Mockridge, Rafinha Bastos, Kyeong-rim Park, Saúl Craviotto, Inés Sainz, Terry Crews, Hans Sarpei, Sayaka Akimoto, Tiki Barber, Paula Vázquez, Anderson Silva, Gilles Marini, Sylvester Stallone, Charissa Thompson, Kyung-seok Seo, Chris Distefano, Sarah-Jane Dias, BIn Gu",Not Available,"United States, Mexico, Germany, Brazil, Japan, South Korea","Reality TV, Spanish-Language TV Shows",2018,8
0,2,TV Show,Mighty Little Bheem,2019-08-30,2019.0,TV-Y,An innocent toddler’s boundless curiosity – and extraordinary might – lead to mischief and adventure in his small Indian town.,80211492.0,Not Available,Not Available,Not Available,"Kids' TV, TV Comedies",2019,8
0,7,TV Show,The Great British Baking Show,2019-08-30,2019.0,TV-PG,"A talented batch of amateur bakers face off in a 10-week competition, whipping up their best dishes in the hopes of being named the U.K.'s best.",80063224.0,"Mel Giedroyc, Sue Perkins, Mary Berry, Paul Hollywood",Andy Devonshire,United Kingdom,"British TV Shows, Reality TV",2019,8
0,3,TV Show,True and the Rainbow Kingdom,2019-08-30,2019.0,TV-Y,"When something's wrong in the Rainbow Kingdom, bighearted guardian True and her best friend, Bartleby, are there to grant wishes and save the day.",80063599.0,"Michela Luci, Eric Peterson, Jamie Watson, Anna Claire Bartlam, Dante Zee",Not Available,Canada,Kids' TV,2019,8
0,3,TV Show,Dinotrux Supercharged,2018-08-03,2018.0,TV-Y7-FV,"Amped up with powers that make them faster, stronger and more agile than ever, the Dinotrux are back to face new challenges and meet new friends.",80171452.0,"Andrew Francis, Ashleigh Ball, Paul Dobson, Richard Ian Cox, Brian Drummond, Matt Hill",Not Available,United States,Kids' TV,2018,8
0,3,TV Show,Workin' Moms,2019-08-29,2019.0,TV-MA,"Maternity leave is over and it's time for these four moms to return to work while navigating kids, bosses, love and life in modern-day Toronto.",80198991.0,"Catherine Reitman, Philip Sternberg, Olunike Adeliyi, Ryan Belleville, Sarah McVie, Dani Kind, Juno Rinaldi, Peter Keleghan, Jessalyn Wanlim, Dennis Andres, Katherine Barrell",Not Available,Canada,"International TV Shows, TV Comedies",2019,8
0,2,TV Show,Droppin' Cash: Los Angeles,2019-08-28,2019.0,TV-MA,This Complex series follows the paper trail of musicians and athletes in Los Angeles as they blow through stacks on the finer things in life.,81029611.0,Not Available,Not Available,United States,Reality TV,2019,8
0,3,TV Show,Van Helsing,2019-08-28,2018.0,TV-MA,"After three years in a coma, Vanessa awakens to a world ravaged by vampires. Now, she and a motley band of fellow survivors fight to stay alive.",80121349.0,"Kelly Overton, David Cubitt, Tim Guinee, Jonathan Scarfe, Christopher Heyerdahl, Paul Johansson",Not Available,United States,"International TV Shows, TV Action & Adventure, TV Dramas",2019,8
0,2,TV Show,Million Pound Menu,2019-08-27,2019.0,TV-MA,Next-gen restaurateurs get the chance to open their own pop-up eateries to impress the paying public – and a panel of discerning U.K. investors.,81004322.0,Not Available,Not Available,United Kingdom,"British TV Shows, International TV Shows, Reality TV",2019,8
0,3,TV Show,The Good Place,2019-08-27,2018.0,TV-14,"Due to an error, self-absorbed Eleanor Shellstrop arrives at the Good Place after her death. Determined to stay, she tries to become a better person.",80113701.0,"Kristen Bell, D'Arcy Carden, Manny Jacinto, Ted Danson, William Jackson Harper, Jameela Jamil",Not Available,United States,TV Comedies,2019,8
0,2,TV Show,Glitter Force,2016-08-26,2016.0,TV-Y7,Five preteen girls learn they're a legendary superhero squad known as the Glitter Force. Their mission? To defend Earth from evil fairy-tale villains.,80057968.0,"Laura Bailey, Danielle Nicole, Mary Elizabeth McGlynn, Debi Derryberry, Kate Higgins, Alex Cazares, Colleen O'Shaughnessey, Patrick Seitz, Keith Silverstein",Not Available,Japan,"Anime Series, Kids' TV",2016,8
